Date,Ticker,Company Name,Open Price,High Price,Low Price,Close Price,Volume,Sector,Region,Country,% Change,Gain/Loss Indicator,Market Cap,P/E Ratio,Dividend Yield
2025-01-10,TOT,TotalEnergies SE,469.65,491.37,465.17999999999995,488.04,343168,Energy,Asia,India,3.92,Gain,9322.7,6.76,7.91
2025-01-11,TOT,TotalEnergies SE,165.22,166.6,159.39000000000001,163.3,402688,Energy,Asia,India,-1.16,Loss,858.23,39.69,6.25
2025-01-12,TOT,TotalEnergies SE,492.66,496.14000000000004,474.30999999999995,475.03,65861,Energy,Asia,India,-3.58,Loss,5995.56,22.42,0.47
2025-01-13,TOT,TotalEnergies SE,131.88,144.0,130.6,135.63,454919,Energy,Asia,India,2.84,Gain,2050.15,18.4,5.82
2025-01-14,TOT,TotalEnergies SE,329.31,335.93,319.28999999999996,328.77,323888,Energy,Asia,India,-0.16,Loss,6168.72,18.55,8.75
2025-01-15,TOT,TotalEnergies SE,335.12,353.17,332.01,347.35,920087,Energy,Asia,India,3.65,Gain,3021.38,32.3,5.57
2025-01-16,TOT,TotalEnergies SE,148.82,149.48999999999998,140.78,144.71,497425,Energy,Asia,India,-2.76,Loss,2130.78,7.89,8.11
2025-01-17,TOT,TotalEnergies SE,173.59,183.99,168.22,179.38,168414,Energy,Asia,India,3.34,Gain,1963.58,9.43,1.79
2025-01-18,TOT,TotalEnergies SE,218.93,219.29000000000002,213.05,216.55,251736,Energy,Asia,India,-1.09,Loss,1096.18,28.51,1.11
2025-01-19,TOT,TotalEnergies SE,182.08,186.79000000000002,171.19,176.48,163014,Energy,Asia,India,-3.08,Loss,2096.26,19.71,4.02
2025-01-20,TOT,TotalEnergies SE,292.16,304.72999999999996,288.41,297.4,868851,Energy,Asia,India,1.79,Gain,4862.88,42.29,3.77
2025-01-21,TOT,TotalEnergies SE,452.35,459.69,451.86,459.55,613424,Energy,Asia,India,1.59,Gain,2304.9,32.23,1.92
2025-01-22,TOT,TotalEnergies SE,294.0,302.3,290.15,300.83,995387,Energy,Asia,India,2.32,Gain,4159.5,27.92,2.15
2025-01-23,TOT,TotalEnergies SE,473.0,479.43,461.0,467.44,539654,Energy,Asia,India,-1.18,Loss,3569.51,21.2,8.04
2025-01-24,TOT,TotalEnergies SE,95.9,101.38,89.12,96.14,124267,Energy,Asia,India,0.25,Gain,1483.92,33.11,3.05
2025-01-25,TOT,TotalEnergies SE,336.76,344.43,327.28,333.83,453620,Energy,Asia,India,-0.87,Loss,4943.59,31.0,6.73
2025-01-26,TOT,TotalEnergies SE,87.11,95.52,82.69,89.13,42152,Energy,Asia,India,2.32,Gain,1043.53,45.44,7.63
2025-01-27,TOT,TotalEnergies SE,200.06,201.4,193.34,199.41,138529,Energy,Asia,India,-0.32,Loss,1871.57,42.43,9.99
2025-01-28,TOT,TotalEnergies SE,249.28,250.91,235.77999999999997,236.89,591998,Energy,Asia,India,-4.97,Loss,3683.96,46.0,1.25
2025-01-29,TOT,TotalEnergies SE,155.3,165.44,153.59,157.09,141649,Energy,Asia,India,1.15,Gain,1988.28,29.08,1.4
2025-01-30,TOT,TotalEnergies SE,309.94,317.88,292.92,302.12,365307,Energy,Asia,India,-2.52,Loss,4858.77,38.22,0.65
2025-01-31,TOT,TotalEnergies SE,70.89,73.78,66.96000000000001,68.15,137672,Energy,Asia,India,-3.87,Loss,1139.05,19.03,2.57
2025-02-01,TOT,TotalEnergies SE,350.59,356.99,349.73999999999995,354.19,910462,Energy,Asia,India,1.03,Gain,4830.16,27.84,3.73
2025-02-02,TOT,TotalEnergies SE,227.85,232.43,221.46,223.22,345797,Energy,Asia,India,-2.03,Loss,1576.09,8.9,2.02
2025-02-03,TOT,TotalEnergies SE,180.89,189.69,167.87,172.46,450773,Energy,Asia,India,-4.66,Loss,2856.86,34.47,9.65
2025-02-04,TOT,TotalEnergies SE,293.16,307.10999999999996,287.44,302.28,92495,Energy,Asia,India,3.11,Gain,1850.74,38.12,4.33
2025-02-05,TOT,TotalEnergies SE,435.82,445.11,410.49,416.45,436676,Energy,Asia,India,-4.44,Loss,3602.79,24.97,6.27
2025-02-06,TOT,TotalEnergies SE,345.28,352.38,337.43,343.49,324492,Energy,Asia,India,-0.52,Loss,1962.0,48.51,1.5
2025-02-07,TOT,TotalEnergies SE,427.42,454.11,425.72,444.94,801739,Energy,Asia,India,4.1,Gain,4866.68,30.05,8.03
2025-02-08,TOT,TotalEnergies SE,455.9,468.77000000000004,451.77,467.79,33574,Energy,Asia,India,2.61,Gain,5285.5,46.26,5.04
2025-02-09,TOT,TotalEnergies SE,169.36,174.71,159.04000000000002,162.96,878054,Energy,Asia,India,-3.78,Loss,1722.73,18.43,3.08
2025-02-10,TOT,TotalEnergies SE,185.12,193.68,182.86,192.85,351681,Energy,Asia,India,4.18,Gain,1358.84,37.44,0.38
2025-02-11,TOT,TotalEnergies SE,76.39,79.98,65.86,74.09,233329,Energy,Asia,India,-3.01,Loss,651.79,37.72,4.83
2025-02-12,TOT,TotalEnergies SE,96.03,100.99,94.52,95.95,919989,Energy,Asia,India,-0.08,Loss,990.68,13.68,7.1
2025-02-13,TOT,TotalEnergies SE,137.54,147.44,134.59,139.65,216933,Energy,Asia,India,1.53,Gain,1124.61,22.79,9.4
2025-02-14,TOT,TotalEnergies SE,120.25,129.71,110.17,114.56,738829,Energy,Asia,India,-4.73,Loss,1546.35,13.76,7.73
2025-02-15,TOT,TotalEnergies SE,266.26,273.96,260.52,265.46,200964,Energy,Asia,India,-0.3,Loss,1771.55,6.19,0.98
2025-02-16,TOT,TotalEnergies SE,306.2,326.7,301.36,318.27,706032,Energy,Asia,India,3.94,Gain,3645.01,35.21,9.38
2025-02-17,TOT,TotalEnergies SE,353.46,356.79999999999995,342.05,349.42,467903,Energy,Asia,India,-1.14,Loss,2009.64,5.09,1.82
2025-02-18,TOT,TotalEnergies SE,386.38,395.90999999999997,378.31,384.01,463255,Energy,Asia,India,-0.61,Loss,4361.22,37.52,9.08
2025-02-19,TOT,TotalEnergies SE,427.85,451.03000000000003,420.28000000000003,446.73,818912,Energy,Asia,India,4.41,Gain,3133.66,29.35,0.51
2025-02-20,TOT,TotalEnergies SE,121.88,133.73,121.75999999999999,124.82,360106,Energy,Asia,India,2.41,Gain,2202.57,35.46,1.89
2025-02-21,TOT,TotalEnergies SE,271.32,278.72,263.07,276.55,196143,Energy,Asia,India,1.93,Gain,2701.75,17.04,5.79
2025-02-22,TOT,TotalEnergies SE,327.79,329.72,315.58000000000004,315.73,465439,Energy,Asia,India,-3.68,Loss,2299.74,38.76,6.06
2025-02-23,TOT,TotalEnergies SE,110.45,122.11,107.36,115.21,476198,Energy,Asia,India,4.31,Gain,1764.63,47.3,1.4
2025-02-24,TOT,TotalEnergies SE,100.1,107.83,98.91,100.75,817332,Energy,Asia,India,0.65,Gain,1379.14,10.08,4.77
2025-02-25,TOT,TotalEnergies SE,391.86,392.54,373.89,383.51,505833,Energy,Asia,India,-2.13,Loss,5587.33,48.69,1.69
2025-02-26,TOT,TotalEnergies SE,250.53,258.79,246.41,256.47,277989,Energy,Asia,India,2.37,Gain,3528.84,14.08,5.51
2025-02-27,TOT,TotalEnergies SE,474.5,478.09,455.18,456.11,955076,Energy,Asia,India,-3.88,Loss,2880.6,13.52,1.92
2025-02-28,TOT,TotalEnergies SE,304.65,315.01,297.2,310.07,128779,Energy,Asia,India,1.78,Gain,5585.33,37.47,9.04
2025-03-01,TOT,TotalEnergies SE,175.01,175.20999999999998,161.64999999999998,166.45,174162,Energy,Asia,India,-4.89,Loss,1008.09,41.62,4.16
2025-03-02,TOT,TotalEnergies SE,444.25,462.86,436.35,455.24,851492,Energy,Asia,India,2.47,Gain,4388.25,34.98,9.78
2025-03-03,TOT,TotalEnergies SE,466.96,485.09999999999997,460.37,483.51,75795,Energy,Asia,India,3.54,Gain,7948.42,20.94,1.5
2025-03-04,TOT,TotalEnergies SE,407.68,412.61999999999995,404.85,411.78,508707,Energy,Asia,India,1.01,Gain,2736.15,48.17,7.66
2025-03-05,TOT,TotalEnergies SE,197.41,198.97,187.94,192.21,287622,Energy,Asia,India,-2.63,Loss,3803.56,34.32,1.27
2025-03-06,TOT,TotalEnergies SE,202.42,204.14,183.74,193.35,573890,Energy,Asia,India,-4.48,Loss,1467.69,35.89,4.61
2025-03-07,TOT,TotalEnergies SE,56.79,65.91,47.59,59.51,555644,Energy,Asia,India,4.79,Gain,675.24,10.48,2.56
2025-03-08,TOT,TotalEnergies SE,229.23,231.78,219.09,222.74,56577,Energy,Asia,India,-2.83,Loss,2704.77,45.06,1.8
2025-03-09,TOT,TotalEnergies SE,300.5,302.58,285.40999999999997,285.59,753327,Energy,Asia,India,-4.96,Loss,1733.02,18.94,1.03
2025-03-10,TOT,TotalEnergies SE,201.73,202.94,196.08999999999997,197.39,536902,Energy,Asia,India,-2.15,Loss,1843.96,18.32,1.08
2025-03-11,TOT,TotalEnergies SE,103.25,108.96,91.64,99.54,774048,Energy,Asia,India,-3.59,Loss,989.79,21.46,4.97
2025-03-12,TOT,TotalEnergies SE,279.65,280.66999999999996,264.92999999999995,270.84,66030,Energy,Asia,India,-3.15,Loss,2208.34,47.22,6.25
2025-03-13,TOT,TotalEnergies SE,491.02,498.40000000000003,487.03999999999996,493.98,138368,Energy,Asia,India,0.6,Gain,5849.1,14.3,1.63
2025-03-14,TOT,TotalEnergies SE,318.77,321.97999999999996,300.60999999999996,308.71,304466,Energy,Asia,India,-3.16,Loss,3083.85,40.92,9.99
2025-03-15,TOT,TotalEnergies SE,480.3,489.54,473.53,475.53,889905,Energy,Asia,India,-0.99,Loss,6083.36,15.11,2.6
2024-01-01,RDS.A,Shell plc,339.66,348.63000000000005,327.71,334.0,738815,Finance,North America,Canada,-1.67,Loss,5057.49,26.06,4.9
2024-01-02,RDS.A,Shell plc,241.77,251.22000000000003,240.78,246.61,591049,Finance,North America,Canada,2.0,Gain,1452.39,36.08,2.87
2024-01-03,RDS.A,Shell plc,182.4,189.70000000000002,172.49,188.96,584211,Finance,North America,Canada,3.6,Gain,2156.05,10.68,1.16
2024-01-04,RDS.A,Shell plc,85.6,86.53999999999999,75.56,81.55,245808,Finance,North America,Canada,-4.73,Loss,1194.31,42.86,6.35
2024-01-05,RDS.A,Shell plc,288.4,294.23999999999995,284.48,286.24,313063,Finance,North America,Canada,-0.75,Loss,5059.09,45.62,9.63
2024-01-06,RDS.A,Shell plc,362.21,370.75,344.21999999999997,353.59,561405,Finance,North America,Canada,-2.38,Loss,2036.23,26.3,0.97
2024-01-07,RDS.A,Shell plc,481.18,491.98,479.14,488.25,911473,Finance,North America,Canada,1.47,Gain,4481.49,38.81,4.33
2024-01-08,RDS.A,Shell plc,431.02,435.59,410.76,413.44,986603,Finance,North America,Canada,-4.08,Loss,7002.7,7.57,0.92
2024-01-09,RDS.A,Shell plc,280.17,285.7,266.02,267.0,908943,Finance,North America,Canada,-4.7,Loss,4696.69,33.65,4.18
2024-01-10,RDS.A,Shell plc,251.48,253.99,250.45999999999998,253.43,141439,Finance,North America,Canada,0.78,Gain,1998.66,8.18,3.92
2024-01-11,RDS.A,Shell plc,456.53,468.69,450.80999999999995,460.13,543455,Finance,North America,Canada,0.79,Gain,4383.21,47.77,3.3
2024-01-12,RDS.A,Shell plc,372.84,377.38,365.18,366.13,450730,Finance,North America,Canada,-1.8,Loss,5823.21,32.42,9.13
2024-01-13,RDS.A,Shell plc,388.63,403.15,382.49,402.9,991745,Finance,North America,Canada,3.67,Gain,6553.71,11.51,9.62
2024-01-14,RDS.A,Shell plc,464.56,471.25,437.19,442.05,544284,Finance,North America,Canada,-4.85,Loss,5942.36,9.62,9.12
2024-01-15,RDS.A,Shell plc,450.18,459.52,448.83,453.7,593776,Finance,North America,Canada,0.78,Gain,3592.01,33.3,2.29
2024-01-16,RDS.A,Shell plc,166.76,175.95000000000002,165.73999999999998,168.08,765846,Finance,North America,Canada,0.79,Gain,2869.07,34.48,0.06
2024-01-17,RDS.A,Shell plc,401.52,411.96999999999997,393.53,407.58,389999,Finance,North America,Canada,1.51,Gain,4275.87,47.32,0.78
2024-01-18,RDS.A,Shell plc,288.23,293.15,282.29,290.71,171880,Finance,North America,Canada,0.86,Gain,3725.23,43.49,1.99
2024-01-19,RDS.A,Shell plc,398.91,407.07000000000005,390.67,393.98,728593,Finance,North America,Canada,-1.24,Loss,2852.01,40.02,0.02
2024-01-20,RDS.A,Shell plc,307.69,315.16,294.28999999999996,302.65,412108,Finance,North America,Canada,-1.64,Loss,6010.59,32.26,7.73
2024-01-21,RDS.A,Shell plc,68.64,76.78,63.34,71.7,840260,Finance,North America,Canada,4.46,Gain,764.52,11.9,8.86
2024-01-22,RDS.A,Shell plc,189.6,198.2,171.5,181.35,115466,Finance,North America,Canada,-4.35,Loss,1744.1,28.24,0.56
2024-01-23,RDS.A,Shell plc,473.56,483.06,467.23,473.38,27827,Finance,North America,Canada,-0.04,Loss,4698.09,27.76,7.71
2024-01-24,RDS.A,Shell plc,374.23,379.0,371.46000000000004,374.85,395069,Finance,North America,Canada,0.17,Gain,3426.19,19.21,8.19
2024-01-25,RDS.A,Shell plc,263.56,268.34,250.71,254.37,740329,Finance,North America,Canada,-3.49,Loss,4195.28,16.38,3.88
2024-01-26,RDS.A,Shell plc,137.85,147.31,133.84,134.55,198881,Finance,North America,Canada,-2.39,Loss,2022.81,10.19,7.63
2024-01-27,RDS.A,Shell plc,260.47,267.93,257.54,262.06,397431,Finance,North America,Canada,0.61,Gain,3234.73,38.46,3.44
2024-01-28,RDS.A,Shell plc,340.89,350.46999999999997,335.53,337.82,760937,Finance,North America,Canada,-0.9,Loss,4506.15,45.15,6.96
2024-01-29,RDS.A,Shell plc,422.6,452.34,416.16,443.56,918853,Finance,North America,Canada,4.96,Gain,5371.14,25.1,7.71
2024-01-30,RDS.A,Shell plc,98.27,102.55,89.47,99.85,851113,Finance,North America,Canada,1.61,Gain,1640.4,40.42,2.37
2024-01-31,RDS.A,Shell plc,365.07,376.88,360.24,375.86,987779,Finance,North America,Canada,2.96,Gain,3924.07,26.39,0.54
2024-02-01,RDS.A,Shell plc,88.62,91.62,85.21,87.94,21775,Finance,North America,Canada,-0.77,Loss,1172.98,35.46,9.48
2024-02-02,RDS.A,Shell plc,383.59,411.06,378.82,401.15,25138,Finance,North America,Canada,4.58,Gain,6877.12,16.43,3.46
2024-02-03,RDS.A,Shell plc,154.46,163.51000000000002,145.87,153.25,101215,Finance,North America,Canada,-0.78,Loss,2333.32,46.37,4.34
2024-02-04,RDS.A,Shell plc,337.34,345.66999999999996,328.41,332.35,643311,Finance,North America,Canada,-1.48,Loss,6552.18,36.36,7.0
2024-02-05,RDS.A,Shell plc,106.49,120.8,100.35,111.58,190367,Finance,North America,Canada,4.78,Gain,1277.28,35.41,5.6
2024-02-06,RDS.A,Shell plc,178.94,185.71,171.76,176.26,631305,Finance,North America,Canada,-1.5,Loss,1201.06,48.14,6.39
2024-02-07,RDS.A,Shell plc,232.43,241.48000000000002,227.91,228.52,278070,Finance,North America,Canada,-1.68,Loss,2142.87,17.55,1.09
2024-02-08,RDS.A,Shell plc,182.62,188.44,173.05,182.84,377390,Finance,North America,Canada,0.12,Gain,1015.01,15.31,3.19
2024-02-09,RDS.A,Shell plc,426.81,428.03000000000003,414.19,417.35,308724,Finance,North America,Canada,-2.22,Loss,4429.24,9.01,3.13
2024-02-10,RDS.A,Shell plc,430.97,439.62,403.13,410.79,861063,Finance,North America,Canada,-4.68,Loss,6806.82,46.23,6.48
2024-02-11,RDS.A,Shell plc,89.7,95.71000000000001,79.51,88.4,186374,Finance,North America,Canada,-1.45,Loss,568.88,42.89,1.88
2024-02-12,RDS.A,Shell plc,236.45,245.70999999999998,224.10999999999999,226.67,847594,Finance,North America,Canada,-4.14,Loss,2644.48,38.29,4.27
2024-02-13,RDS.A,Shell plc,334.75,340.3,329.77,333.84,811866,Finance,North America,Canada,-0.27,Loss,4143.86,6.74,8.64
2024-02-14,RDS.A,Shell plc,120.2,129.7,118.27,121.56,132554,Finance,North America,Canada,1.13,Gain,2134.51,11.13,4.33
2024-02-15,RDS.A,Shell plc,67.39,73.02000000000001,62.27,69.23,517223,Finance,North America,Canada,2.73,Gain,568.86,9.53,3.81
2024-02-16,RDS.A,Shell plc,481.56,493.97999999999996,472.73,490.27,291032,Finance,North America,Canada,1.81,Gain,8159.22,27.25,6.39
2024-02-17,RDS.A,Shell plc,292.02,307.04999999999995,291.84,306.52,245950,Finance,North America,Canada,4.97,Gain,3601.21,7.45,8.79
2024-02-18,RDS.A,Shell plc,371.91,376.07000000000005,359.28999999999996,368.53,901929,Finance,North America,Canada,-0.91,Loss,6790.83,36.49,4.73
2024-02-19,RDS.A,Shell plc,423.79,431.86,394.62,403.19,742751,Finance,North America,Canada,-4.86,Loss,5906.74,42.9,9.83
2024-02-20,RDS.A,Shell plc,235.03,240.62,221.49,223.68,239686,Finance,North America,Canada,-4.83,Loss,4434.94,38.68,2.57
2024-02-21,RDS.A,Shell plc,72.73,79.08,66.2,72.86,477150,Finance,North America,Canada,0.18,Gain,730.47,44.7,0.54
2024-02-22,RDS.A,Shell plc,195.34,197.09,186.06,188.09,97869,Finance,North America,Canada,-3.71,Loss,2531.85,32.44,0.24
2024-02-23,RDS.A,Shell plc,245.85,256.5,236.76,255.6,593458,Finance,North America,Canada,3.97,Gain,3285.04,42.71,4.85
2024-02-24,RDS.A,Shell plc,184.43,189.48999999999998,180.62,187.51,413444,Finance,North America,Canada,1.67,Gain,2710.71,27.03,4.91
2024-02-25,RDS.A,Shell plc,204.3,207.24,200.13000000000002,204.31,795754,Finance,North America,Canada,0.0,Loss,2595.68,33.97,2.33
2024-02-26,RDS.A,Shell plc,299.02,308.10999999999996,280.74,290.51,909931,Finance,North America,Canada,-2.85,Loss,4746.88,33.93,3.02
2024-02-27,RDS.A,Shell plc,489.42,489.75,476.92999999999995,479.34,716258,Finance,North America,Canada,-2.06,Loss,4977.81,31.61,5.36
2024-02-28,RDS.A,Shell plc,410.23,411.01,394.21999999999997,403.45,970683,Finance,North America,Canada,-1.65,Loss,5622.44,31.34,4.61
2024-02-29,RDS.A,Shell plc,438.64,451.7,434.78999999999996,449.12,739718,Finance,North America,Canada,2.39,Gain,8482.64,39.24,0.18
2024-03-01,RDS.A,Shell plc,470.1,473.58000000000004,466.83,466.95,199162,Finance,North America,Canada,-0.67,Loss,5402.53,10.25,1.84
2024-03-02,RDS.A,Shell plc,497.44,523.42,492.11,513.74,587188,Finance,North America,Canada,3.28,Gain,3911.46,39.53,6.06
2024-03-03,RDS.A,Shell plc,428.02,443.34999999999997,426.34,443.34,11458,Finance,North America,Canada,3.58,Gain,6705.51,6.04,6.97
2024-03-04,RDS.A,Shell plc,372.61,377.67,351.77000000000004,358.6,23662,Finance,North America,Canada,-3.76,Loss,3350.67,23.31,8.24
2024-03-05,RDS.A,Shell plc,190.16,199.97000000000003,182.87,197.61,682527,Finance,North America,Canada,3.92,Gain,1203.74,23.35,0.64
2024-03-06,RDS.A,Shell plc,304.06,306.92,288.53999999999996,293.33,971977,Finance,North America,Canada,-3.53,Loss,3184.34,34.42,8.94
2024-03-07,RDS.A,Shell plc,272.51,291.45,271.2,285.0,412637,Finance,North America,Canada,4.58,Gain,4805.81,46.44,8.92
2024-03-08,RDS.A,Shell plc,135.77,136.81,128.55,130.74,966207,Finance,North America,Canada,-3.7,Loss,729.13,5.5,1.92
2024-03-09,RDS.A,Shell plc,310.92,316.33000000000004,295.86,298.56,771862,Finance,North America,Canada,-3.98,Loss,5193.26,41.2,9.21
2024-03-10,RDS.A,Shell plc,350.24,364.47999999999996,347.95,364.03,763076,Finance,North America,Canada,3.94,Gain,5721.2,20.28,5.53
2024-03-11,RDS.A,Shell plc,369.1,370.02000000000004,346.22,351.31,776138,Finance,North America,Canada,-4.82,Loss,4936.45,22.28,0.78
2024-03-12,RDS.A,Shell plc,416.25,424.63,406.98,408.8,941033,Finance,North America,Canada,-1.79,Loss,4002.59,37.64,3.62
2024-03-13,RDS.A,Shell plc,333.35,334.99,315.64,319.14,439453,Finance,North America,Canada,-4.26,Loss,2918.01,19.64,6.12
2024-03-14,RDS.A,Shell plc,176.08,181.42,174.17000000000002,179.69,821833,Finance,North America,Canada,2.05,Gain,1270.4,31.38,7.87
2024-03-15,RDS.A,Shell plc,257.8,270.02,250.68,267.38,980106,Finance,North America,Canada,3.72,Gain,2731.01,48.27,3.98
2024-03-16,RDS.A,Shell plc,159.24,170.2,155.3,161.0,993936,Finance,North America,Canada,1.11,Gain,2663.59,43.98,4.94
2024-03-17,RDS.A,Shell plc,180.73,183.66,169.05,174.9,427274,Finance,North America,Canada,-3.23,Loss,1697.89,14.94,5.76
2024-03-18,RDS.A,Shell plc,272.15,284.75,267.21,280.0,996044,Finance,North America,Canada,2.88,Gain,3309.58,17.3,0.34
2024-03-19,RDS.A,Shell plc,125.09,129.0,112.68,121.4,292876,Finance,North America,Canada,-2.95,Loss,1363.24,33.33,2.05
2024-03-20,RDS.A,Shell plc,199.91,205.97,197.66,202.55,572555,Finance,North America,Canada,1.32,Gain,1396.93,43.38,7.69
2024-03-21,RDS.A,Shell plc,174.7,176.01999999999998,165.92999999999998,175.32,840564,Finance,North America,Canada,0.35,Gain,2974.42,41.91,7.77
2024-03-22,RDS.A,Shell plc,460.35,465.83000000000004,454.76,458.56,459755,Finance,North America,Canada,-0.39,Loss,4905.04,47.13,9.09
2024-03-23,RDS.A,Shell plc,452.65,454.04999999999995,437.7,438.62,656786,Finance,North America,Canada,-3.1,Loss,2682.04,16.89,3.92
2024-03-24,RDS.A,Shell plc,389.13,395.58000000000004,385.04,394.48,968142,Finance,North America,Canada,1.37,Gain,5138.06,24.85,9.58
2024-03-25,RDS.A,Shell plc,398.14,405.33,385.96999999999997,392.19,918074,Finance,North America,Canada,-1.49,Loss,2162.33,18.93,1.04
2024-03-26,RDS.A,Shell plc,268.84,284.71999999999997,259.65999999999997,276.64,297180,Finance,North America,Canada,2.9,Gain,4382.12,29.23,4.89
2024-03-27,RDS.A,Shell plc,287.74,295.66,271.17,279.97,297833,Finance,North America,Canada,-2.7,Loss,4160.44,42.62,2.96
2024-03-28,RDS.A,Shell plc,215.73,225.4,214.16,217.43,898079,Finance,North America,Canada,0.79,Gain,1509.56,40.58,3.59
2024-03-29,RDS.A,Shell plc,170.55,181.32999999999998,164.72,178.66,528236,Finance,North America,Canada,4.76,Gain,2895.92,24.7,4.3
2024-03-30,RDS.A,Shell plc,179.49,180.02,171.51,177.37,841464,Finance,North America,Canada,-1.18,Loss,2123.09,16.31,1.67
2024-03-31,RDS.A,Shell plc,92.47,100.44,82.12,88.98,118831,Finance,North America,Canada,-3.77,Loss,617.25,21.77,0.43
2024-04-01,RDS.A,Shell plc,185.0,198.35999999999999,180.18,191.35,118814,Finance,North America,Canada,3.43,Gain,1519.51,48.1,8.57
2024-04-02,RDS.A,Shell plc,297.79,305.75,289.77,290.89,512319,Finance,North America,Canada,-2.32,Loss,3500.65,14.99,1.24
2024-04-03,RDS.A,Shell plc,99.26,107.17,92.88000000000001,101.83,148740,Finance,North America,Canada,2.59,Gain,1489.2,43.33,3.04
2024-04-04,RDS.A,Shell plc,320.74,335.88,318.66,335.31,97989,Finance,North America,Canada,4.54,Gain,1942.27,28.01,9.05
2024-04-05,RDS.A,Shell plc,431.23,438.48,419.01,428.68,295693,Finance,North America,Canada,-0.59,Loss,6993.14,6.12,3.94
2024-04-06,RDS.A,Shell plc,349.33,351.53999999999996,326.41,336.04,336923,Finance,North America,Canada,-3.8,Loss,5322.41,12.95,5.86
2024-04-07,RDS.A,Shell plc,410.4,432.01,407.27,429.43,148108,Finance,North America,Canada,4.64,Gain,6449.75,21.9,9.34
2024-04-08,RDS.A,Shell plc,300.78,307.66999999999996,284.07000000000005,293.16,693766,Finance,North America,Canada,-2.53,Loss,5633.76,48.25,3.23
2024-04-09,RDS.A,Shell plc,319.83,320.14,302.75,309.13,897832,Finance,North America,Canada,-3.35,Loss,3054.61,14.64,2.12
2024-04-10,RDS.A,Shell plc,166.04,177.71,163.39,171.13,97580,Finance,North America,Canada,3.07,Gain,2568.55,12.14,4.83
2024-04-11,RDS.A,Shell plc,183.14,196.01,175.17,190.41,332684,Finance,North America,Canada,3.97,Gain,1785.19,19.56,9.29
2024-04-12,RDS.A,Shell plc,215.81,217.6,203.04,212.19,621575,Finance,North America,Canada,-1.68,Loss,2162.01,23.61,5.26
2024-04-13,RDS.A,Shell plc,494.16,502.17,479.43,488.3,913298,Finance,North America,Canada,-1.19,Loss,9603.88,11.51,5.44
2024-04-14,RDS.A,Shell plc,371.77,383.62,370.09999999999997,380.93,131381,Finance,North America,Canada,2.46,Gain,2823.2,25.42,2.56
2024-04-15,RDS.A,Shell plc,182.48,190.28,178.09,189.45,965628,Finance,North America,Canada,3.82,Gain,2419.01,30.44,0.2
2024-04-16,RDS.A,Shell plc,404.73,421.14,401.95000000000005,411.57,895374,Finance,North America,Canada,1.69,Gain,2546.82,36.36,2.45
2024-04-17,RDS.A,Shell plc,138.0,151.45,135.51,143.23,397032,Finance,North America,Canada,3.79,Gain,2644.39,25.35,6.11
2024-04-18,RDS.A,Shell plc,394.7,404.27,382.45,386.87,525924,Finance,North America,Canada,-1.98,Loss,6845.17,42.59,1.33
2024-04-19,RDS.A,Shell plc,331.91,334.78000000000003,308.99,316.73,720635,Finance,North America,Canada,-4.57,Loss,5440.87,29.47,9.28
2024-04-20,RDS.A,Shell plc,392.55,415.13,384.37,407.83,368361,Finance,North America,Canada,3.89,Gain,7565.59,19.85,5.26
2024-04-21,RDS.A,Shell plc,497.68,500.61,493.84999999999997,496.09,444210,Finance,North America,Canada,-0.32,Loss,6458.31,9.93,2.1
2024-04-22,RDS.A,Shell plc,295.66,299.03000000000003,286.12,290.72,966774,Finance,North America,Canada,-1.67,Loss,3990.29,24.49,8.57
2024-04-23,RDS.A,Shell plc,204.81,211.72,196.17999999999998,202.7,922346,Finance,North America,Canada,-1.03,Loss,1469.55,49.79,2.19
2024-04-24,RDS.A,Shell plc,434.58,452.61,424.58,445.04,255556,Finance,North America,Canada,2.41,Gain,7943.3,34.17,5.39
2024-04-25,RDS.A,Shell plc,489.62,491.38,474.32,482.63,863653,Finance,North America,Canada,-1.43,Loss,9292.03,34.1,1.77
2024-04-26,RDS.A,Shell plc,378.89,385.65,352.69,361.0,576246,Finance,North America,Canada,-4.72,Loss,5856.57,17.53,6.19
2024-04-27,RDS.A,Shell plc,493.37,498.77,484.08,490.77,455782,Finance,North America,Canada,-0.53,Loss,7027.45,34.81,1.83
2024-04-28,RDS.A,Shell plc,198.61,204.43,194.70000000000002,203.24,331298,Finance,North America,Canada,2.33,Gain,1228.39,30.86,3.1
2024-04-29,RDS.A,Shell plc,199.64,202.57,193.95,198.31,39092,Finance,North America,Canada,-0.67,Loss,2700.55,25.77,3.85
2024-04-30,RDS.A,Shell plc,146.31,156.56,137.1,152.32,996051,Finance,North America,Canada,4.11,Gain,1848.92,42.28,4.45
2024-05-01,RDS.A,Shell plc,94.86,98.99,86.29,93.28,287143,Finance,North America,Canada,-1.67,Loss,648.34,31.23,0.93
2024-05-02,RDS.A,Shell plc,424.02,448.51,414.34999999999997,444.09,789476,Finance,North America,Canada,4.73,Gain,8518.22,25.72,6.74
2024-05-03,RDS.A,Shell plc,61.23,68.14,51.53,60.26,821500,Finance,North America,Canada,-1.58,Loss,925.45,39.76,3.85
2024-05-04,RDS.A,Shell plc,76.82,84.55,64.73,73.68,723605,Finance,North America,Canada,-4.09,Loss,405.46,9.83,1.4
2024-05-05,RDS.A,Shell plc,475.69,485.99,473.5,481.57,21814,Finance,North America,Canada,1.24,Gain,7612.38,15.13,9.67
